date,avg_monthly_price,price,year,month,month_name,quarter,season,lag_1,lag_2,lag_3,lag_12,rolling_mean_3,rolling_std_3,diff_1,sin_month,cos_month,weight
2009-01-01,6982,8.851233902846035,2009,1,Jan,1,Winter,8.771990436532242,8.675392806089782,8.630700432209832,8.458716261657262,8.692694558277285,0.0722165445166463,0.07924346631379287,0.49999999999999994,0.8660254037844387,0.00822974704902003
2009-02-01,7300,8.895766604056085,2009,2,Feb,1,Winter,8.851233902846035,8.771990436532242,8.675392806089782,8.545780648268149,8.766205715156019,0.0880631595967411,0.04453270121005026,0.8660254037844386,0.5000000000000001,0.00822974704902003
2009-03-01,7141,8.873748128154395,2009,3,Mar,1,Summer,8.895766604056085,8.851233902846035,8.771990436532242,8.555451903533328,8.839663647811454,0.0626940030058491,-0.022018475901690593,1.0,6.123233995736766e-17,0.00822974704902003
2009-04-01,7250,8.888894669371593,2009,4,Apr,2,Summer,8.873748128154395,8.895766604056085,8.851233902846035,8.537583881063972,8.873582878352172,0.022266810501056226,0.015146541217198717,0.8660254037844387,-0.4999999999999998,0.00822974704902003
2009-05-01,7212,8.883640232503673,2009,5,May,2,Summer,8.888894669371593,8.873748128154395,8.895766604056085,8.560061091643414,8.886136467194026,0.011265393011293404,-0.005254436867920376,0.49999999999999994,-0.8660254037844387,0.00822974704902003
2009-06-01,7150,8.875007486048396,2009,6,Jun,2,Monsoon,8.883640232503673,8.888894669371593,8.873748128154395,8.490027523343468,8.882094343343221,0.00769069292617,-0.008632746455276674,1.2246467991473532e-16,-1.0,0.00822974704902003
2009-07-01,8106,9.000483164987708,2009,7,Jul,3,Monsoon,8.875007486048396,8.883640232503673,8.888894669371593,8.508555998020574,8.882514129307888,0.0070117434686354715,0.12547567893931166,-0.4999999999999997,-0.8660254037844388,0.00822974704902003
2009-08-01,6964,8.848652886213905,2009,8,Aug,3,Monsoon,9.000483164987708,8.875007486048396,8.883640232503673,8.480529207044645,8.919710294513258,0.07008440291073001,-0.15183027877380262,-0.8660254037844385,-0.5000000000000004,0.00822974704902003
2009-09-01,6940,8.845201135339584,2009,9,Sep,3,Monsoon,8.848652886213905,9.000483164987708,8.875007486048396,8.520388082312756,8.908047845750003,0.08112864731426815,-0.0034517508743210357,-1.0,-1.8369701987210297e-16,0.00822974704902003
2009-10-01,6681,8.807172622916703,2009,10,Oct,4,Post-Monsoon,8.845201135339584,8.848652886213905,9.000483164987708,8.630700432209832,8.898112395513733,0.08867248433446794,-0.03802851242288163,-0.8660254037844386,0.5000000000000001,0.00822974704902003
2009-11-01,6612,8.796792687674662,2009,11,Nov,4,Post-Monsoon,8.807172622916703,8.845201135339584,8.848652886213905,8.675392806089782,8.833675548156732,0.023017003078907264,-0.010379935242040617,-0.5000000000000004,0.8660254037844384,0.00822974704902003
2009-12-01,6510,8.781248333236862,2009,12,Dec,4,Winter,8.796792687674662,8.807172622916703,8.845201135339584,8.771990436532242,8.816388815310317,0.025486233597960477,-0.015544354437800223,-2.4492935982947064e-16,1.0,0.00822974704902003
2010-01-01,6525,8.783549477153265,2010,1,Jan,1,Winter,8.781248333236862,8.796792687674662,8.807172622916703,8.851233902846035,8.795071214609408,0.013047597517844671,0.0023011439164033476,0.49999999999999994,0.8660254037844387,0.011108996538242306
2010-02-01,6669,8.80537513890967,2010,2,Feb,1,Winter,8.783549477153265,8.781248333236862,8.796792687674662,8.895766604056085,8.787196832688261,0.008389525643429816,0.021825661756404102,0.8660254037844386,0.5000000000000001,0.011108996538242306
2010-03-01,6823,8.828201089171515,2010,3,Mar,1,Summer,8.80537513890967,8.783549477153265,8.781248333236862,8.873748128154395,8.790057649766599,0.01331513879266171,0.022825950261845307,1.0,6.123233995736766e-17,0.011108996538242306
2010-04-01,6925,8.843037724962366,2010,4,Apr,2,Summer,8.828201089171515,8.80537513890967,8.783549477153265,8.888894669371593,8.805708568411482,0.02232767330875419,0.014836635790851815,0.8660254037844387,-0.4999999999999998,0.011108996538242306
2010-05-01,7000,8.853808274977197,2010,5,May,2,Summer,8.843037724962366,8.828201089171515,8.80537513890967,8.883640232503673,8.825537984347848,0.018971997589121253,0.01077055001483096,0.49999999999999994,-0.8660254037844387,0.011108996538242306
2010-06-01,7040,8.859505484519133,2010,6,Jun,2,Monsoon,8.853808274977197,8.843037724962366,8.828201089171515,8.875007486048396,8.841682363037025,0.01285728375997003,0.005697209541935422,1.2246467991473532e-16,-1.0,0.011108996538242306
2010-07-01,7262,8.890548245606167,2010,7,Jul,3,Monsoon,8.859505484519133,8.853808274977197,8.843037724962366,9.000483164987708,8.852117161486232,0.008363113943720905,0.03104276108703452,-0.4999999999999997,-0.8660254037844388,0.011108996538242306
2010-08-01,8400,9.036106025364846,2010,8,Aug,3,Monsoon,8.890548245606167,8.859505484519133,8.853808274977197,8.848652886213905,8.867954001700832,0.019773452970661614,0.14555777975867912,-0.8660254037844385,-0.5000000000000004,0.011108996538242306
2010-09-01,9362,9.14452103093889,2010,9,Sep,3,Monsoon,9.036106025364846,8.890548245606167,8.859505484519133,8.845201135339584,8.928719918496716,0.09428544540489356,0.10841500557404338,-1.0,-1.8369701987210297e-16,0.011108996538242306
2010-10-01,9912,9.201602306032898,2010,10,Oct,4,Post-Monsoon,9.14452103093889,9.036106025364846,8.890548245606167,8.807172622916703,9.023725100636634,0.12743825718858165,0.05708127509400818,-0.8660254037844386,0.5000000000000001,0.011108996538242306
2010-11-01,10137,9.224046019032295,2010,11,Nov,4,Post-Monsoon,9.201602306032898,9.14452103093889,9.036106025364846,8.796792687674662,9.127409787445545,0.08406456280241345,0.02244371299939729,-0.5000000000000004,0.8660254037844384,0.011108996538242306
2010-12-01,10320,9.241935933565934,2010,12,Dec,4,Winter,9.224046019032295,9.201602306032898,9.14452103093889,8.781248333236862,9.19005645200136,0.04100043892213939,0.017889914533638418,-2.4492935982947064e-16,1.0,0.011108996538242306
2011-01-01,10400,9.249657234353133,2011,1,Jan,1,Winter,9.241935933565934,9.224046019032295,9.201602306032898,8.783549477153265,9.222528086210374,0.020209613245649176,0.007721300787199681,0.49999999999999994,0.8660254037844387,0.014995576820477703
2011-02-01,10390,9.248695325852646,2011,2,Feb,1,Winter,9.249657234353133,9.241935933565934,9.224046019032295,8.80537513890967,9.238546395650454,0.013137743832929042,-0.0009619085004874961,0.8660254037844386,0.5000000000000001,0.014995576820477703
2011-03-01,10110,9.2213792190914,2011,3,Mar,1,Summer,9.248695325852646,9.249657234353133,9.241935933565934,8.828201089171515,9.246762831257238,0.004207793125792431,-0.027316106761245962,1.0,6.123233995736766e-17,0.014995576820477703
2011-04-01,10075,9.2179116374725,2011,4,Apr,2,Summer,9.2213792190914,9.248695325852646,9.249657234353133,8.843037724962366,9.23991059309906,0.016055845787638114,-0.0034675816188993736,0.8660254037844387,-0.4999999999999998,0.014995576820477703
2011-05-01,10150,9.225327501784431,2011,5,May,2,Summer,9.2179116374725,9.2213792190914,9.248695325852646,8.853808274977197,9.229328727472183,0.0168613427757139,0.00741586431193042,0.49999999999999994,-0.8660254037844387,0.014995576820477703
2011-06-01,10125,9.222861652529854,2011,6,Jun,2,Monsoon,9.225327501784431,9.2179116374725,9.2213792190914,8.859505484519133,9.221539452782777,0.0037105278609013462,-0.002465849254576824,1.2246467991473532e-16,-1.0,0.014995576820477703
2011-07-01,10225,9.232688775639945,2011,7,Jul,3,Monsoon,9.222861652529854,9.225327501784431,9.2179116374725,8.890548245606167,9.222033597262262,0.003776641037256062,0.009827123110090596,-0.4999999999999997,-0.8660254037844388,0.014995576820477703
2011-08-01,10520,9.261128538808288,2011,8,Aug,3,Monsoon,9.232688775639945,9.222861652529854,9.225327501784431,9.036106025364846,9.226959309984743,0.005112747369437007,0.02843976316834329,-0.8660254037844385,-0.5000000000000004,0.014995576820477703
2011-09-01,9912,9.201602306032898,2011,9,Sep,3,Monsoon,9.261128538808288,9.232688775639945,9.222861652529854,9.14452103093889,9.238892988992696,0.019873546333336285,-0.05952623277539004,-1.0,-1.8369701987210297e-16,0.014995576820477703
2011-10-01,9187,9.125653563808989,2011,10,Oct,4,Post-Monsoon,9.201602306032898,9.261128538808288,9.232688775639945,9.201602306032898,9.231806540160377,0.029772921450458557,-0.07594874222390935,-0.8660254037844386,0.5000000000000001,0.014995576820477703
2011-11-01,8190,9.010791269515602,2011,11,Nov,4,Post-Monsoon,9.125653563808989,9.201602306032898,9.261128538808288,9.224046019032295,9.196128136216727,0.06790318191479291,-0.11486229429338657,-0.5000000000000004,0.8660254037844384,0.014995576820477703
2011-12-01,8062,8.995040974685022,2011,12,Dec,4,Winter,9.010791269515602,9.125653563808989,9.201602306032898,9.241935933565934,9.112682379785829,0.0960645700840214,-0.015750294830580103,-2.4492935982947064e-16,1.0,0.014995576820477703
2012-01-01,8050,8.993551586299981,2012,1,Jan,1,Winter,8.995040974685022,9.010791269515602,9.125653563808989,9.249657234353133,9.04382860266987,0.0712987457525002,-0.0014893883850408685,0.49999999999999994,0.8660254037844387,0.02024191144580439
2012-02-01,7725,8.952346543226227,2012,2,Feb,1,Winter,8.993551586299981,8.995040974685022,9.010791269515602,9.248695325852646,8.999794610166868,0.009552458168830323,-0.041205043073754055,0.8660254037844386,0.5000000000000001,0.02024191144580439
2012-03-01,8075,8.996651979432729,2012,3,Mar,1,Summer,8.952346543226227,8.993551586299981,8.995040974685022,9.2213792190914,8.980313034737078,0.024231138128710344,0.044305436206501625,1.0,6.123233995736766e-17,0.02024191144580439
2012-04-01,7787,8.960339366492091,2012,4,Apr,2,Summer,8.996651979432729,8.952346543226227,8.993551586299981,9.2179116374725,8.980850036319646,0.024733377211609394,-0.03631261294063748,0.8660254037844387,-0.4999999999999998,0.02024191144580439
2012-05-01,7862,8.969923491991516,2012,5,May,2,Summer,8.960339366492091,8.996651979432729,8.952346543226227,9.225327501784431,8.969779296383683,0.023613071097021408,0.009584125499424445,0.49999999999999994,-0.8660254037844387,0.02024191144580439
2012-06-01,7375,8.90598676523643,2012,6,Jun,2,Monsoon,8.969923491991516,8.960339366492091,8.996651979432729,9.222861652529854,8.975638279305445,0.018818755542784605,-0.06393672675508633,1.2246467991473532e-16,-1.0,0.02024191144580439
2012-07-01,6713,8.81195017753998,2012,7,Jul,3,Monsoon,8.90598676523643,8.969923491991516,8.960339366492091,9.232688775639945,8.945416541240013,0.034481796533369295,-0.09403658769644885,-0.4999999999999997,-0.8660254037844388,0.02024191144580439
2012-08-01,6875,8.83579236650274,2012,8,Aug,3,Monsoon,8.81195017753998,8.90598676523643,8.969923491991516,9.261128538808288,8.895953478255974,0.07946314966968171,0.023842188962760247,-0.8660254037844385,-0.5000000000000004,0.02024191144580439
2012-09-01,7075,8.864464055279676,2012,9,Sep,3,Monsoon,8.83579236650274,8.81195017753998,8.90598676523643,9.201602306032898,8.85124310309305,0.04888521148860817,0.028671688776935156,-1.0,-1.8369701987210297e-16,0.02024191144580439
2012-10-01,6600,8.79497643168877,2012,10,Oct,4,Post-Monsoon,8.864464055279676,8.83579236650274,8.81195017753998,9.125653563808989,8.837402199774132,0.02629392536664349,-0.06948762359090566,-0.8660254037844386,0.5000000000000001,0.02024191144580439
2012-11-01,6500,8.77971129020447,2012,11,Nov,4,Post-Monsoon,8.79497643168877,8.864464055279676,8.83579236650274,9.010791269515602,8.831744284490396,0.03492023316162368,-0.015265141484301026,-0.5000000000000004,0.8660254037844384,0.02024191144580439
2012-12-01,6375,8.760296220470051,2012,12,Dec,4,Winter,8.77971129020447,8.79497643168877,8.864464055279676,8.995040974685022,8.813050592390972,0.045174818879437806,-0.019415069734417756,-2.4492935982947064e-16,1.0,0.02024191144580439
2013-01-01,6412,8.766082459148864,2013,1,Jan,1,Winter,8.760296220470051,8.77971129020447,8.79497643168877,8.993551586299981,8.778327980787763,0.01738143898674068,0.005786238678812339,0.49999999999999994,0.8660254037844387,0.02732372244729257
2013-02-01,6287,8.746398334109042,2013,2,Feb,1,Winter,8.766082459148864,8.760296220470051,8.77971129020447,8.952346543226227,8.768696656607794,0.00996803664032733,-0.019684125039821865,0.8660254037844386,0.5000000000000001,0.02732372244729257
2013-03-01,6429,8.768729817231666,2013,3,Mar,1,Summer,8.746398334109042,8.766082459148864,8.760296220470051,8.996651979432729,8.75759233790932,0.010116789526398128,0.022331483122624007,1.0,6.123233995736766e-17,0.02732372244729257
2013-04-01,6327,8.75273950944749,2013,4,Apr,2,Summer,8.768729817231666,8.746398334109042,8.766082459148864,8.960339366492091,8.760403536829857,0.012200877166907598,-0.015990307784175428,0.8660254037844387,-0.4999999999999998,0.02732372244729257
2013-05-01,6419,8.767173396684006,2013,5,May,2,Summer,8.75273950944749,8.768729817231666,8.746398334109042,8.969923491991516,8.7559558869294,0.011507936291642698,0.01443388723651573,0.49999999999999994,-0.8660254037844387,0.02732372244729257
