date,avg_monthly_price,price,year,month,month_name,quarter,season,lag_1,lag_2,lag_3,lag_12,rolling_mean_3,rolling_std_3,diff_1,sin_month,cos_month,weight,iqr_outlier,zscore,zscore_outlier,roll_3,roll_6,roll_12,ewm_24,price_diff,pct_change,rolling_std3,rolling_std6
2015-01-01,9974,9.207837241758064,2015,1,Jan,1,Winter,9.175541866433488,9.133243321591216,9.252920819511301,9.298351249298896,9.187235335845335,0.060689610290986386,0.03229537532457627,0.49999999999999994,0.8660254037844387,0.049787068367863944,False,0.6847762233719918,False,9615.0,9626.833333333334,9632.0,9356.789539163554,317.0,3.2825929377653607,359.2997819834341,597.956743140063
2015-02-01,9214,9.128587870103924,2015,2,Feb,1,Winter,9.207837241758064,9.175541866433488,9.133243321591216,9.208839245849916,9.172207476594254,0.03740857987372188,-0.07924937165413937,0.8660254037844386,0.5000000000000001,0.049787068367863944,False,0.4124405995891081,False,9471.0,9409.333333333334,9372.916666666666,9345.36637603047,-760.0,-7.619811509925811,381.7368203356996,576.6248925139042
2015-03-01,9225,9.129780864117766,2015,3,Mar,1,Summer,9.128587870103924,9.207837241758064,9.175541866433488,9.188503677367008,9.170655659431825,0.03984999361411973,0.0011929940138415418,1.0,6.123233995736766e-17,0.049787068367863944,False,0.41638229940701826,False,9189.333333333334,9296.333333333334,9116.083333333334,9335.737065948033,11.0,0.11938354677665242,435.64549808302763,498.32335552999314
2015-04-01,9129,9.119320973589014,2015,4,Apr,2,Summer,9.129780864117766,9.128587870103924,9.207837241758064,9.227787285579904,9.155401991993251,0.045414175893730105,-0.01045989052875207,0.8660254037844387,-0.4999999999999998,0.049787068367863944,False,0.3819820100870751,False,8977.666666666666,9028.5,8909.833333333334,9319.19810067219,-96.0,-1.0406504065040623,52.53887449632644,332.90038550093686
2015-05-01,8579,9.057189192482008,2015,5,May,2,Summer,9.119320973589014,9.129780864117766,9.128587870103924,9.261983605128021,9.125896569270235,0.00572578838277421,-0.06213178110700568,0.49999999999999994,-0.8660254037844387,0.049787068367863944,False,0.18489701919156712,False,8586.0,8625.5,8721.666666666666,9259.982252618416,-550.0,-6.024756271223575,348.5761514121974,478.27760418680754
2015-06-01,8050,8.993551586299981,2015,6,Jun,2,Monsoon,9.057189192482008,9.119320973589014,9.129780864117766,9.326254996572539,9.102097010062929,0.03924138615519993,-0.06363760618202718,1.2246467991473532e-16,-1.0,0.049787068367863944,False,0.0046629084152032645,False,8061.666666666667,8381.833333333334,8635.333333333334,9163.183672408943,-529.0,-6.166219839142095,539.534058239147,653.6980189659489
2015-07-01,7556,8.93022956502072,2015,7,Jul,3,Monsoon,8.993551586299981,9.057189192482008,9.119320973589014,9.274816391160547,9.056687250790334,0.06288619605177263,-0.06332202127926045,-0.4999999999999997,-0.8660254037844388,0.049787068367863944,False,0.18168106387407768,False,7786.0,8192.833333333334,8477.0,9034.608978616227,-494.0,-6.136645962732922,511.59977847271693,698.0598111909939
2015-08-01,7752,8.955835144218959,2015,8,Aug,3,Monsoon,8.93022956502072,8.993551586299981,9.057189192482008,9.29053691397046,8.99365678126757,0.06347987910166883,0.02560557919823836,-0.8660254037844385,-0.5000000000000004,0.049787068367863944,False,0.1114471398458603,False,7799.666666666667,8034.0,8296.416666666666,8932.00026032693,196.0,2.5939650608787668,248.7488693441594,706.663545590596
2015-09-01,8091,8.998631198287637,2015,9,Sep,3,Monsoon,8.955835144218959,8.93022956502072,8.993551586299981,9.265491216441031,8.959872098513221,0.03185345106423814,0.04279605406867759,-1.0,-1.8369701987210297e-16,0.049787068367863944,False,0.010028881815189147,False,8006.333333333333,7974.333333333333,8168.0,8864.720239500775,339.0,4.373065015479871,270.66646141206905,575.5336364337638
2015-10-01,8176,9.009080614161977,2015,10,Oct,4,Post-Monsoon,8.998631198287637,8.955835144218959,8.93022956502072,9.252920819511301,8.961565302509106,0.034558962570028676,0.010449415874340673,-0.8660254037844386,0.5000000000000001,0.049787068367863944,False,0.0404874713172222,False,8162.666666666667,7925.5,8072.5,8809.622620340713,85.0,1.0505499938203045,224.32194126596826,354.5989283683816
2015-11-01,8221,9.014568767457824,2015,11,Nov,4,Post-Monsoon,9.009080614161977,8.998631198287637,8.955835144218959,9.133243321591216,8.987848985556191,0.028212800302382546,0.005488153295846843,-0.5000000000000004,0.8660254037844384,0.049787068367863944,False,0.056612606935945574,False,8051.333333333333,7967.333333333333,7979.75,8762.532810713456,45.0,0.5503913894324919,66.01767440112991,262.787112824566
2015-12-01,7757,8.956479847999912,2015,12,Dec,4,Winter,9.014568767457824,9.009080614161977,8.998631198287637,9.175541866433488,9.007426859969145,0.008096462496744516,-0.05808891945791217,-2.4492935982947064e-16,1.0,0.049787068367863944,False,0.1096554581104466,False,7928.333333333333,7954.166666666667,7951.166666666667,8682.09018585638,-464.0,-5.644082228439363,255.89125294416155,272.94156883846847
2016-01-01,7807,8.962904128092928,2016,1,Jan,1,Winter,8.956479847999912,9.014568767457824,9.009080614161977,9.207837241758064,8.993376409873237,0.032070970755548274,0.006424280093016321,0.49999999999999994,0.8660254037844387,0.06720551273974978,False,0.09173864075630951,False,7745.666666666667,7952.166666666667,7977.666666666667,8612.082970987869,50.0,0.6445790898543358,254.68673568392217,218.8594678479119
2016-02-01,7673,8.945593270806897,2016,2,Feb,1,Winter,8.962904128092928,8.956479847999912,9.014568767457824,9.128587870103924,8.977984247850221,0.031845535791797906,-0.017310857286030767,0.8660254037844386,0.5000000000000001,0.06720551273974978,False,0.1397557112653969,False,7853.0,7925.5,8060.5,8536.956333308839,-134.0,-1.716408351479437,67.7150894065035,236.10202596901024
2016-03-01,8079,8.997147151515142,2016,3,Mar,1,Summer,8.945593270806897,8.962904128092928,8.956479847999912,9.129780864117766,8.954992415633246,0.008750759182880924,0.05155388070824429,1.0,6.123233995736766e-17,0.06720551273974978,False,0.0057288456501962464,False,7922.666666666667,7928.0,8118.083333333333,8500.319826644132,406.0,5.291281115600155,206.8719410649938,234.7581024515899
2016-04-01,8016,8.989319566042951,2016,4,Apr,2,Summer,8.997147151515142,8.945593270806897,8.962904128092928,9.119320973589014,8.968548183471656,0.02623627593347313,-0.007827585472190535,0.8660254037844387,-0.4999999999999998,0.06720551273974978,False,0.016846344216016485,False,8110.333333333333,8029.833333333333,8176.583333333333,8461.574240512602,-63.0,-0.7797994801336805,218.5001906940406,212.25621310106442
2016-05-01,8236,9.016391478941248,2016,5,May,2,Summer,8.989319566042951,8.997147151515142,8.945593270806897,9.057189192482008,8.977353329454997,0.02778207637269325,0.0270719128982968,0.49999999999999994,-0.8660254037844387,0.06720551273974978,False,0.061987652142186704,False,8206.666666666666,8153.666666666667,8270.0,8443.528301271594,220.0,2.7445109780439125,113.29754336848369,216.4790982982063
2016-06-01,8368,9.032289682032873,2016,6,Jun,2,Monsoon,9.016391478941248,8.989319566042951,8.997147151515142,8.993551586299981,9.000952732166446,0.013931401582868659,0.015898203091625263,1.2246467991473532e-16,-1.0,0.06720551273974978,False,0.10928804995710861,False,8384.666666666666,8282.0,8324.5,8437.486037169867,132.0,1.6027197668771143,177.82388291040698,259.4050243666672
2016-07-01,8550,9.053803514155955,2016,7,Jul,3,Monsoon,9.032289682032873,9.016391478941248,8.989319566042951,8.93022956502072,9.01266690900569,0.02172583791135671,0.02151383212308211,-0.4999999999999997,-0.8660254037844388,0.06720551273974978,False,0.1745052651261676,False,8453.666666666666,8401.0,8372.833333333334,8446.487154196278,182.0,2.1749521988527754,157.66208590950276,305.078787637999
